"user_id","status_id","created_at","screen_name","text","source","place_name","place_full_name","place_type","country","country_code","lon","lat"
"240810477","982283000783122434",2018-04-06 15:44:51,"NOAHvets","Ticks don't wait until spring to become active, and neither should you!
Bravecto offers 12 weeks of tick and flea prevention for your dog. Contact us to ask if Bravecto is right for your dog! https://t.co/0KQFY30ZAF","Facebook",NA,NA,NA,NA,NA,-79.6876659,43.467517
"30982804","982294566760988673",2018-04-06 16:30:49,"waggytailsknox","Running or hiking with your dog? Here are some safety tips: https://t.co/GP35Yf6N0i","Meet Edgar",NA,NA,NA,NA,NA,-83.9207392,35.9606384
"965850459159265280","982300805846843392",2018-04-06 16:55:37,"bobby_bhake","@GetLocoNow you Cheat us, u got 1 million downloads so now are cheating us, this is not #fair. Ans was Dog, I tick it. Then also I got eliminated. 😥😥😯","Twitter Lite",NA,NA,NA,NA,NA,NA,NA
"2827585229","982315562389966849",2018-04-06 17:54:15,"RefurbishingSho","HIYA PET
TICK ME OFF :-)
https://t.co/iT6ShYRTM6 https://t.co/yGfw5qePEV","Twitter Web Client",NA,NA,NA,NA,NA,-2.0003829,52.7115579
"2437419170","982316895951962112",2018-04-06 17:59:33,"pvactx","LIVE @pvacTX Lost Dog Edition 

Stop by @pvacTX and look for you lost/missing pet!

$25 donation helps us continue to provide vaccinations, heartworm preventative, flea/tick medication and basic 1st aid to the tens of... https://t.co/wLBqucQh4t","Facebook",NA,NA,NA,NA,NA,NA,NA
"288466499","982317331333484544",2018-04-06 18:01:17,"TickZapper","Tick Season is Fast Approaching! Follow these important steps on how to remove an ENTIRE TICK - with no risk of human contact - using the Revolutionary TickZapper®!

https://t.co/FK4bgGOnKM

#Tick #Habitat #Environment #TickBites https://t.co/WpRiB8wqK6","HeyOrca",NA,NA,NA,NA,NA,-95.3698028,29.7604267
"4816944378","982318198795243527",2018-04-06 18:04:43,"themosquitobuzz","Planning a woodsy jaunt with your dog this weekend? Take them to a less tick-infested destination instead! 🐶

For more tick management tips, click here: https://t.co/1q77gryPq5 https://t.co/hFnV3y8Nlf","HubSpot",NA,NA,NA,NA,NA,-106.346771,56.130366
"4816944378","982318198795243527",2018-04-06 18:04:43,"themosquitobuzz","Planning a woodsy jaunt with your dog this weekend? Take them to a less tick-infested destination instead! 🐶

For more tick management tips, click here: https://t.co/1q77gryPq5 https://t.co/hFnV3y8Nlf","HubSpot",NA,NA,NA,NA,NA,NA,NA
"961534433168908288","982321058320658432",2018-04-06 18:16:05,"Snovixropat62","New on Ebay US &gt;&gt; #6563 #USA #deals Seresto Small Dog Collar Flea Tick 7-8 Months Small Dogs Up to 18 lbs Bayer https://t.co/yunFYzwzkq via @eBay https://t.co/9gfLclNkjg","Buffer",NA,NA,NA,NA,NA,-87.6297982,41.8781136
"118186479","982321075466928128",2018-04-06 18:16:09,"wreckoslovakia","So here’s something that happened: my dog got a skin tag on her face. I kissed her and let her know she’s beautiful no matter what. I researched skin tags on older dogs. I got sad realizing my best friend is mortal.
It was not a skin tag. It was a tick.","Twitter for iPhone",NA,NA,NA,NA,NA,-77.0368707,38.9071923
"118186479","982321075466928128",2018-04-06 18:16:09,"wreckoslovakia","So here’s something that happened: my dog got a skin tag on her face. I kissed her and let her know she’s beautiful no matter what. I researched skin tags on older dogs. I got sad realizing my best friend is mortal.
It was not a skin tag. It was a tick.","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"866010836636192772","982365220461887488",2018-04-06 21:11:34,"_WinFactory","@EmergencyPugs 💖🐶 #doglove #petcare https://t.co/2p3lcI6KeW","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA
"829518983762153473","982375160169689093",2018-04-06 21:51:04,"jsunmaul","J-Em - Tick Tock: https://t.co/E8TdmMdNG7 via @YouTube","Google",NA,NA,NA,NA,NA,-95.712891,37.09024
"829518983762153473","982375160169689093",2018-04-06 21:51:04,"jsunmaul","J-Em - Tick Tock: https://t.co/E8TdmMdNG7 via @YouTube","Google",NA,NA,NA,NA,NA,NA,NA
"18118127","982376033146908672",2018-04-06 21:54:32,"UffdaJen","Well, Lucy is wiping tables at Tick Tock for a mocktail and the tables at Steve’s hot dogs for a free hot dog.","Cloudhopper",NA,NA,NA,NA,NA,-93.3224246,44.9503707
"829518983762153473","982376582189694976",2018-04-06 21:56:43,"jsunmaul","I added a video to a @YouTube playlist https://t.co/E8TdmMdNG7 J-Em - Tick Tock","Google",NA,NA,NA,NA,NA,-95.712891,37.09024
"829518983762153473","982376582189694976",2018-04-06 21:56:43,"jsunmaul","I added a video to a @YouTube playlist https://t.co/E8TdmMdNG7 J-Em - Tick Tock","Google",NA,NA,NA,NA,NA,NA,NA
"1029682879","982377671240777728",2018-04-06 22:01:03,"FuckHash_","Who gon' be there in the end, all this shit a test
All my old hoes say I still hit it the best
Get your mans dog, I heard his watch it tick tick","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"892373268094636036","982383129011859456",2018-04-06 22:22:44,"ZEUSBLUEDOGELKI","IF YOU KNOW
WHERE TU GO
AN FIND BLUE
DO SO NOW
TICK TOCK DA MOUSE
HE IS KLAUS
HE IS ZUES
WITH ROXY DOG
FIND DEM BOTH
HAVE A PARTY
END OF TIME
IT HAS ARRIVED
BLUE IS ONLY
SAFE PLACE TU BE
WEATHER CLIMAXING MULTIPLE 
CUPIDS WISH ANSWERED
EVEN IN SKI
WHITE AN GRAY
DA CLIMAX WEATHER","Twitter for Android",NA,NA,NA,NA,NA,-99.4734944,27.4799681
"277137178","982390626531598337",2018-04-06 22:52:31,"fanny_blood","found a fully-engorged tick that had fallen off my dog 💀","Twitter Lite",NA,NA,NA,NA,NA,NA,NA
"850440109321330688","982430563415068672",2018-04-07 01:31:13,"Petsmart2454","https://t.co/HG1egCxSKY https://t.co/rMFFQuVheE","Tweetlogix",NA,NA,NA,NA,NA,-81.407571,28.2919557
"244811855","982441401920061440",2018-04-07 02:14:17,"beard_dog","BUCK-TICKコラボ（とは）https://t.co/S0Kcfs9k1I","Janetter",NA,NA,NA,NA,NA,NA,NA
"3267873252","982457048427257861",2018-04-07 03:16:28,"Iam_Lazy_ReV_SV","@brown_dog_tick 確かに…","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"719626734740631552","982474495918092288",2018-04-07 04:25:47,"mikatofu31","@brown_dog_tick 地方都市だったらそれが通じるんやが、ほんとの田舎となると近くの中核都市から引く必要がある。何億円の賄賂が要ることか…","Twitter Lite",NA,NA,NA,NA,NA,135.1830706,34.6912688
"1853994884","982483580516433920",2018-04-07 05:01:53,"Petshopindia","Buy tick and flea Pet products BAYER ADVANTIX SPOT-ON FOR DOG FROM 10 TO 25 KG WEIGHT shop now get 12% off https://t.co/5xrn6RjCvE https://t.co/oMXGRIb7na","Twitter Web Client",NA,NA,NA,NA,NA,78.96288,20.593684
"4788270728","982487489209184258",2018-04-07 05:17:25,"MoboNekozuki","@mikatofu31 @brown_dog_tick 都市を田舎に変えればエエんやで","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"719626734740631552","982493740085358597",2018-04-07 05:42:16,"mikatofu31","@MoboNekozuki @brown_dog_tick あぁ〜水素爆弾の音ォ〜！","Twitter Lite",NA,NA,NA,NA,NA,135.1830706,34.6912688
"4788270728","982502703933698048",2018-04-07 06:17:53,"MoboNekozuki","@mikatofu31 @brown_dog_tick  https://t.co/TPYlOIiIUj","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"922227792","982529882407231488",2018-04-07 08:05:53,"CSAmewusika","Did y’all know that coconut oil works as a tick &amp; flea repellent? Even when a dog ingests it, it has the same effect. The lauric acid inside the oil kills ticks &amp; fleas as well as keeps them at bay.","Twitter for iPhone",NA,NA,NA,NA,NA,-1.023194,7.946527
"811170227568410626","982537290730954753",2018-04-07 08:35:19,"NewDogSupplies","#2: CANES Flea and Tick Prevention for Dogs, Natural Flea and Tick collar for Dogs, One Size Fits All, Safe and Hypoallergenic, 25 inch, 8 MONTH PROTECTION, Charity https://t.co/xsl7bIbotE https://t.co/IJ4LuXoKqf","RSSGround",NA,NA,NA,NA,NA,NA,NA
"701217930","982542972116926465",2018-04-07 08:57:53,"dljmjones","She hears the clock
Tick tock tick tock
The dog swishes 
His long tail

The rabbit munches
On a carrot
Mundane noises 
In a silent world

#ramblingsofamadwoman","Twitter Lite",NA,NA,NA,NA,NA,-79.0192997,35.7595731
"719626734740631552","982549567290785793",2018-04-07 09:24:06,"mikatofu31","@brown_dog_tick @MoboNekozuki @MoboNekozuki とかいうへんなひとのこと？リア友","Twitter Lite",NA,NA,NA,NA,NA,135.1830706,34.6912688
"726781797237841920","982551835973042177",2018-04-07 09:33:07,"2016CamaroSS","@brown_dog_tick バルセロナ逆走ですね。","Twitter for iPad",NA,NA,NA,NA,NA,140.0997724,35.7224684
"726781797237841920","982552398097932289",2018-04-07 09:35:21,"2016CamaroSS","@brown_dog_tick 土井さんのことだし、STでもTop100入り出来そうです()","Twitter for iPad",NA,NA,NA,NA,NA,140.0997724,35.7224684
"726781797237841920","982553082738294784",2018-04-07 09:38:04,"2016CamaroSS","@brown_dog_tick 流石ですね…。上手くいけば10入りも？","Twitter for iPad",NA,NA,NA,NA,NA,140.0997724,35.7224684
"726781797237841920","982553304277372928",2018-04-07 09:38:57,"2016CamaroSS","@brown_dog_tick 基本！？ 10入りも基本なんですか！？","Twitter for iPad",NA,NA,NA,NA,NA,140.0997724,35.7224684
"824008748133974021","982568576786804736",2018-04-07 10:39:38,"maggie_daye","@RES57685572 @RogueSNRadvisor @realDonaldTrump WTF you're more useless then a tick on a dog's dick! Not being alive doesn't give you a reason to be a MORON. IT'S CALLED HISTORY CLASS OR BETTER YET A BOOK. HOW ABOUT THIS @realDonaldTrump NATIONAL SECURITY SCANDAL WITH RUSSIA
THEIF SCOUNDRELS RACISTS BUFFOONS #TRUMPCRIMEFAMILY","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"817266310815985665","982591211474042880",2018-04-07 12:09:35,"CaNativeenglish","a dog tick犬ダニ","twittbot.net",NA,NA,NA,NA,NA,NA,NA
"799245874685612034","982604438484369409",2018-04-07 13:02:08,"UERK_T_H_","@brown_dog_tick わからん","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"866010836636192772","982606135252455424",2018-04-07 13:08:53,"_WinFactory","@CuteEmergency 💖🐶 #doglove #petcare  https://t.co/KSZ7GCPd7V","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA
"799245874685612034","982606495245217794",2018-04-07 13:10:19,"UERK_T_H_","@brown_dog_tick うせやろ…","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"799245874685612034","982609171630600194",2018-04-07 13:20:57,"UERK_T_H_","@brown_dog_tick はらたつぅ^〜wwwwww.ww","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"858249480940007424","982619351328088065",2018-04-07 14:01:24,"LdnOntHypnotist","A neighbour found a tick on their dog in Old South #LdnOnt. Off to the Vet on Monday to get tick stuff for Bella and Stryker","Twitter for iPad",NA,NA,NA,NA,NA,-81.2452768,42.9849233
"2190554610","982621055578619904",2018-04-07 14:08:10,"tomonoe1022","@brown_dog_tick おほー！こいつはすげぇや https://t.co/QV1JLXokby","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"2190554610","982621324148289536",2018-04-07 14:09:14,"tomonoe1022","@brown_dog_tick アファファルトはクソ","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"2190554610","982622366579671042",2018-04-07 14:13:23,"tomonoe1022","@brown_dog_tick 作業してたら残り20ですってのが最近のお悩みです
あっという間ですね…その代わりサクサクなんでほんとに楽ちんちんですけど","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"2190554610","982623352870154240",2018-04-07 14:17:18,"tomonoe1022","@brown_dog_tick plusでかいしゲームようにはなおいいかなとか思うんすけどそこまで来るとプロで良くね思考が出たりでなかったり()
劣化は多分ないっすねぇ、状態もいいですしホントにぶっ通しでやってた気がするんで","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"2190554610","982625473237737472",2018-04-07 14:25:43,"tomonoe1022","@brown_dog_tick それならまぁってなっちまいますよね…ポッケに入んないのあまり使いたくないですし()
最 強 の ゲ ー ム 端 末
Alex買ってくんないですかね？","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"2190554610","982626596581343232",2018-04-07 14:30:11,"tomonoe1022","@brown_dog_tick あれっくすぅぅ！！！アファファルトやるからiPadちょうだーーーーい！！！","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"169633784","982629911570669570",2018-04-07 14:43:21,"mugambo99","Product review for Suitable For Small&amp;Medium-sized Dog/Cat Grooming Comb/Pet Flea Combs has been published on Occupational Health &amp; Safety Professionals - https://t.co/TKXbxoFG1s #OccupationalHealthAndSafety https://t.co/34oxeHROQB","HSE Professionals",NA,NA,NA,NA,NA,-79.35143,43.6673447
"3153133928","982637683741638657",2018-04-07 15:14:14,"MassholeToWyo","All within a half hour: took a nasty tick off my dog, a glass pan I was baking brownies in shattered in the oven, found out my other dogs foot is infected, my two dogs got into a massive fight, and one bit me when I was breaking it up. It’s 9:14 am I’m going back to bed. 🙄","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"2268239760","982638246306963456",2018-04-07 15:16:29,"ShennyWalrond","@mk_inwa @dog_phoebe @RangerTheDogg @smoke_schnauzer @BenjiTibetan @BonzoBaggins @7trekky @iggiesrule89 @ctinebean Yikes &amp; After that we got tick season to look forward to 
Happy Weekend TM &amp; Tilly &amp; Gang ❤️","Twitter Lite",NA,NA,NA,NA,NA,NA,NA
"34090017","982642319085199362",2018-04-07 15:32:40,"terrilu2","Flea and Tick Medicine Poisoning in Dogs | petMD https://t.co/jry9nKvpA0","Facebook",NA,NA,NA,NA,NA,-95.8622059,36.0640302
"627323792","982662405095292928",2018-04-07 16:52:29,"LostDogTX","Facebook link https://t.co/f1y53Brok9 #Leon #LDOT LOST DOG Fisher 03-02-2018 https://t.co/eFvGBI79tP Leon Co., Centerville (Co Rd 480 &amp; Co Rd 481), TX 75833. Fisher/ Male *** English Coonhound *** White / Brown/ Young/ Medium (21~45 lbs)/ Hair Length is Short/English red tick.… https://t.co/xDc8Q6R8sF","IFTTT",NA,NA,NA,NA,NA,-99.9018131,31.9685988
"487947870","982662593104961538",2018-04-07 16:53:13,"allforUfashion","pet care Dog
Flea &amp; Tick
Heartwormer
Wormers
Eye &amp; Ear
Joint Care
Wound Care
Skin &amp; Coat
Behavioural 
Cat
Horse
Bird
Homeopathic
Supplements
Hygiene
https://t.co/ZxRV0wPDdQ https://t.co/lkHYjTberi","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA
"823706450946101248","982668800003801088",2018-04-07 17:17:53,"lexhamilton76","@claudiatenney Dog is cute.  Your defense of everything Trump does is not.  You're gone in seven months... tick tock.","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA
"568828814","982673047344775169",2018-04-07 17:34:46,"rico_hands","@camie_davis @maggicarter @LeedsFanz @PalestineUSA You are a fraud a huckster a con artist a sociopath that’s all. Armed u may be but it’s a fickle existence relying on your gatekeepers in the west to keep your sick mad dog entity never capable of sane rational policies going. Tick tock. Free Palestine 🇵🇸","Twitter Lite",NA,NA,NA,NA,NA,NA,NA
"876617994","982679447081013248",2018-04-07 18:00:12,"NHVNaturalPet","NHV's all natural tick spray is gentle on your dog and hard on the ticks. Use it 2 times a day during #tickseason.  Also spray before and after hikes, walkies or any outdoor adventures! https://t.co/W58hA4n4zk https://t.co/q87rBcAFea","Sprout Social",NA,NA,NA,NA,NA,-64.739864,46.0975578
"2335128674","982690728290672640",2018-04-07 18:45:01,"AnimalBragger","K9 Advantix II Flea Tick Medicine Extra Large Size Dog 4 Month K-9 over 55lbs https://t.co/IgHk305j3A https://t.co/yHiFJrWDJq","dlvr.it",NA,NA,NA,NA,NA,NA,NA
"829518983762153473","982705395188678656",2018-04-07 19:43:18,"jsunmaul","I added a video to a @YouTube playlist https://t.co/E8TdmMdNG7 J-Em - Tick Tock","Google",NA,NA,NA,NA,NA,-95.712891,37.09024
"829518983762153473","982705395188678656",2018-04-07 19:43:18,"jsunmaul","I added a video to a @YouTube playlist https://t.co/E8TdmMdNG7 J-Em - Tick Tock","Google",NA,NA,NA,NA,NA,NA,NA
"33258536","982730022208331776",2018-04-07 21:21:10,"edison44","Bayer Seresto Flea and Tick Collar for Small Dog, up to 18 lb, 8 Month Protectio https://t.co/uHJ3ZboM3U https://t.co/0tNOD8j3VR","mycooltwitterapp490848",NA,NA,NA,NA,NA,-112.0740373,33.4483771
"982470105685569541","982739414794334208",2018-04-07 21:58:29,"tin_tick","@davidhogg111 @ChangeTheRef You are clearly the alpha male at your school. Let the big dog eat. Woof woof","Twitter Lite",NA,NA,NA,NA,NA,NA,NA
"4582237161","982740759110615045",2018-04-07 22:03:50,"HelloSugarPaw","#ETSY • #Dog, #Cat, #Kitten, #Puppy #Flea and Tick Flea Feed #Supplement, Deworming Flea Control, Fl https://t.co/TLj3snns0d","Pinterest",NA,NA,NA,NA,NA,-95.712891,37.09024
"4582237161","982740759110615045",2018-04-07 22:03:50,"HelloSugarPaw","#ETSY • #Dog, #Cat, #Kitten, #Puppy #Flea and Tick Flea Feed #Supplement, Deworming Flea Control, Fl https://t.co/TLj3snns0d","Pinterest",NA,NA,NA,NA,NA,NA,NA
"914808272141656064","982752540503703552",2018-04-07 22:50:38,"GamekeepersGF","I get so easily angered at posts on facebook pet pages. 
Pic of a tick: Anyone know what this lump is on my baby? And comments saying eww ticks, get to vet asap! Seriously if you don't know what a tick is/how to deal with it/own a tick remover, then you shouldn't have a dog! https://t.co/0BVGCbOibH","Twitter for Android",NA,NA,NA,NA,NA,-4.2026458,56.4906712
"95753967","982764270969597952",2018-04-07 23:37:15,"chilarome","Pulled a tick off our dog’s head this evening and I think I reached a new, scary level of pet ownership","Twitter for iPhone","Manhattan","Manhattan, KS","city","United States","US",-73.9885406,40.7655759
"2294546045","982767492589391872",2018-04-07 23:50:03,"sandra7737","My dog got a tick while hunting and I feel so fucking sorry for him but I don't even think he's noticed","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"797235398","982768594382675968",2018-04-07 23:54:26,"awkwardturrdle","I’m as full as a dog tick. #cheatday","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"596627680","982769143949733888",2018-04-07 23:56:37,"liam05adamson90","@Zelina_VegaWWE tick tock goes the clock tick tock almas loose the title #BlackMass @AndradeCienWWE ur the fucking Dog U MEXICO BITCH","Twitter for Android",NA,NA,NA,NA,NA,-1.61778,54.978252
"2926183530","982770740729733121",2018-04-08 00:02:58,"tateIIIangdon","@sandra7737 my cat has come home covered in ticks it’s not that bad that your dog got one (1) tick","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"2926183530","982771414011990016",2018-04-08 00:05:38,"tateIIIangdon","@sandra7737 oh lmao if it’s an outdoor or hunting dog or smth i recommend getting one of those plastic tick removers","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"9128372","982781057450864640",2018-04-08 00:43:57,"bfgreen","CC - not sure what tick removal tool you use for your dogs, I absolutely love the TickKey for removing ticks from my dog and myself. Wrote about it in my Guide to Hiking with Your Dog ➝ https://t.co/qEQOIKA93s https://t.co/D9wRfTZyW9","TweetDeck",NA,NA,NA,NA,NA,-80.8431267,35.2270869
"9128372","982781057450864640",2018-04-08 00:43:57,"bfgreen","CC - not sure what tick removal tool you use for your dogs, I absolutely love the TickKey for removing ticks from my dog and myself. Wrote about it in my Guide to Hiking with Your Dog ➝ https://t.co/qEQOIKA93s https://t.co/D9wRfTZyW9","TweetDeck",NA,NA,NA,NA,NA,NA,NA
"51998397","982789330577055744",2018-04-08 01:16:50,"CallingShoRai","@PadenTyrel @AndreaCorey28 @VireJeffrey @SoThisGenius @DurstMelody @jimmykimmel @seanhannity Huh? Is this kind of stupidity a nervous tick or something? I didn't say anything about good or bad. I just started a fact and you freak out like I killed your dog.","Twitter for Android",NA,NA,NA,NA,NA,-95.712891,37.09024
"51998397","982789330577055744",2018-04-08 01:16:50,"CallingShoRai","@PadenTyrel @AndreaCorey28 @VireJeffrey @SoThisGenius @DurstMelody @jimmykimmel @seanhannity Huh? Is this kind of stupidity a nervous tick or something? I didn't say anything about good or bad. I just started a fact and you freak out like I killed your dog.","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"27933813","982791187017949184",2018-04-08 01:24:13,"SomeCallMeCoach","Assembled a shelf and hung some blinds from IKEA, removed a tick from the dog. Productive day. Now time for beer and not being productive.","Twitter for iPhone","Ypsilanti","Ypsilanti, MI","city","United States","US",-83.6129939,42.2411499
"19243204","982810968840339456",2018-04-08 02:42:49,"Twooriver","@Explorationproj Nope. It has been 16 first/12 years since. Got it in time. The antibiotics were huge and like 15 or 20 days at the time. I am pretty cautious now; thought I was then. Always do a body check of wife/kids/dog/myself when in tick territory. Lyme Disease is not fun.","Twitter Web Client",NA,NA,NA,NA,NA,-79.4084652,45.1841122
"4581954254","982812848060379136",2018-04-08 02:50:17,"URDogCanRescueU","I saw a great deal #dogs Stop #LymeDisease Bayer Seresto Flea and Tick Collar for Large Dog-... https://t.co/WgmyCPbqBC via @amazondeals","Twitter for Windows",NA,NA,NA,NA,NA,-95.712891,37.09024
"3010789411","982841150049607680",2018-04-08 04:42:45,"nugget_ebooks","On Fallout I got a tick off of my dog and killed it.","RoseGem",NA,NA,NA,NA,NA,-83.9180703,35.9651378
"710462599263981568","982910814284689408",2018-04-08 09:19:34,"2000GT_MF10","@brown_dog_tick コラですか…
にしてもボディの光の反射や影がコラとは思えないくらいゲームっぽいのと、車の画質と背景の画質が同じになっている所を見るとただ者ではないですね🙄","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"729274098379988992","982931383508025344",2018-04-08 10:41:18,"Axis_Kamata","@brown_dog_tick 佐藤違いです。(ﾟ∀｡)","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"729274098379988992","982931545580187649",2018-04-08 10:41:57,"Axis_Kamata","@brown_dog_tick ひ？","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"729274098379988992","982934472701067264",2018-04-08 10:53:34,"Axis_Kamata","@brown_dog_tick ぶち？","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"65625777","982943727076421632",2018-04-08 11:30:21,"taranet2001","Long grassy areas can mean ticks! Here's some tips to help your dog cope with the tick risk https://t.co/CQE7cOFyl4 #thepetsbiz","Hootsuite",NA,NA,NA,NA,NA,-3.435973,55.378051
"65625777","982943727076421632",2018-04-08 11:30:21,"taranet2001","Long grassy areas can mean ticks! Here's some tips to help your dog cope with the tick risk https://t.co/CQE7cOFyl4 #thepetsbiz","Hootsuite",NA,NA,NA,NA,NA,NA,NA
"415586118","982956080304095232",2018-04-08 12:19:26,"BrentRBrian","@FoxNews @JerryBrownGov - your days are numbered as ""governor"" of California, you and the rest of your ""lap dog"" legislature ... tick tock https://t.co/2OykfXRdmE","Twitter Web Client",NA,NA,NA,NA,NA,-78.4563914,35.650711
"963546519990398976","982958010560598016",2018-04-08 12:27:06,"colorfulgukkie","tick on my dog:
me: https://t.co/82QJgNQmpJ","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"562446277","982961146897551360",2018-04-08 12:39:34,"SeascapeScience","@growingwisdom Check out the daily #tick forecast here: https://t.co/hdEEfUzsLE
Both deer ticks and dog ticks. 
And use the button on the page to REPORT TICK SIGHTINGS
Forecasts rely on citizen reports! Spread the word.
Thanks!","Twitter Web Client",NA,NA,NA,NA,NA,NA,NA
"764036548148899840","982973464024727552",2018-04-08 13:28:31,"segg_purple","@brown_dog_tick https://t.co/OrYS32bmQE","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"764036548148899840","982973778794696704",2018-04-08 13:29:46,"segg_purple","@brown_dog_tick おなじ？","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"764036548148899840","982973958172565505",2018-04-08 13:30:29,"segg_purple","@brown_dog_tick おお
じゃあパクってないな(暴論","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"764036548148899840","982974185105383426",2018-04-08 13:31:23,"segg_purple","@brown_dog_tick 確かにそうね","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"922066787788906496","982982194548363264",2018-04-08 14:03:12,"exploredogs","Tick Infested Dog Makes Heartwarming Transformation https://t.co/phX1NNPEjO","ContentStudio.io",NA,NA,NA,NA,NA,NA,NA
"729274098379988992","982996264810774529",2018-04-08 14:59:07,"Axis_Kamata","@brown_dog_tick ああああああああぁぁぁ！！！！！！！","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"846456034822668288","983006428070850560",2018-04-08 15:39:30,"JohnJohnRaaage","Men who beat their ladies are a tick below Chomos on the dog shit totem pole. If you can’t handle your lady w/words or a stare you should just stay single and jerk off.","Twitter for iPhone",NA,NA,NA,NA,NA,-81.5157535,27.6648274
"876617994","983015114998800385",2018-04-08 16:14:01,"NHVNaturalPet","We put them all together! To make for easy summer travels with your dog and your cat. NHV #Travelessentials kit! All natural and vet approved - Anti tick spray, healing balm and anti-stress blend.

https://t.co/vJmDdVS01E https://t.co/gZ2to7trCn","Sprout Social",NA,NA,NA,NA,NA,-64.739864,46.0975578
"403029023","983021833703182336",2018-04-08 16:40:43,"ryan_pdrph","I'm planning the next one my friend. This time I hope your family can come. I'm gonna stuff you folks fuller than a dog tick when it finally warms up. Hug those grandchildren for me, and tell them the Farm awaits your next visit. https://t.co/FSieUCN909","Twitter Web Client",NA,NA,NA,NA,NA,-94.2766148,37.4950478
"873565124996587520","983033339664793601",2018-04-08 17:26:26,"RaquelChubey","Took a tick off the dog today. Guess he is going to the vet for meds to avoid more! Tick season is here!😣","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"794932134150569984","983036489423519744",2018-04-08 17:38:57,"keepyourbeans","@mouse_man_42 a dog tick??? we find them all the time","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA
"305737186","983049675086487554",2018-04-08 18:31:21,"SNPLA","Happy Sunday! ☀️ Today is our low cost vaccination clinic in front of our new SNPLA Los Angeles location. 🐈🐩Stop by for affordable vaccines, microchips, and flea/tick treatments for your cat or dog. We’re here until 2PM -... https://t.co/jJTxp5Du9i","Facebook",NA,NA,NA,NA,NA,-118.2436849,34.0522342
"305737186","983049675086487554",2018-04-08 18:31:21,"SNPLA","Happy Sunday! ☀️ Today is our low cost vaccination clinic in front of our new SNPLA Los Angeles location. 🐈🐩Stop by for affordable vaccines, microchips, and flea/tick treatments for your cat or dog. We’re here until 2PM -... https://t.co/jJTxp5Du9i","Facebook",NA,NA,NA,NA,NA,NA,NA
"3245231405","983051277067259904",2018-04-08 18:37:43,"rucola09","@vw_dave Dont know if I should tell you 🤔😜....maybe ""Tick""  😎 ... ""Dog Tick"" 🙈...","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
"910645178783776768","983100954865225728",2018-04-08 21:55:07,"InvetusPets","Are Brown Dog ticks crawling your walls? Contact us for help 
https://t.co/bOlu9ecvjZ

#invetuspetnetwork #invetus #invetuspets #ticks #parasite #browndogtick #freeticktreatment https://t.co/opmPGv6uJn","Hootsuite",NA,NA,NA,NA,NA,133.775136,-25.274398
"1631608022","983107744982011904",2018-04-08 22:22:06,"normyloo","We just pulled a tick off my dog and honestly barf","Twitter for iPhone",NA,NA,NA,NA,NA,-121.289296,38.138727
"14533140","983130667339919362",2018-04-08 23:53:11,"drivingrl","Went back to the apartment today to pick up a few last things. I feel privileged to know that I washed my last dishes in that sink. The last visit to the neighborhood laundromat. The last time hearing the dog's paws tick tick tick on the hardwood floor.","Twitter for Android",NA,NA,NA,NA,NA,NA,NA
